    67420.35300	    37310.37210	   15	    57548.83000
    67420.35300	    37310.37210	   15	    57548.83000
    67420.35300	    40850.86990	   14	    59445.05000
    76748.74350	    37245.59550	   15	    63202.77000
    76748.74350	    37245.59550	   15	    63202.77000
    80594.59980	    37107.90790	   15	    65657.03000
    82244.74830	    35172.80630	   15	    65776.61000
    82244.74830	    35172.80630	   15	    65776.61000
    82244.74830	    35172.80630	   15	    65776.61000
    82244.74830	    35252.47750	   16	    65755.91000
    90926.55000	    33872.98620	   15	    70399.50000
    98544.17430	    25253.56870	   15	    71036.01000
    98544.17430	    33523.15090	   14	    74950.43000
    98544.17430	    33523.15090	   14	    74950.43000
    98544.17430	    33523.15090	   14	    74950.43000
   102713.32500	    23915.35480	   16	    73017.46000
   102713.32500	    23915.35480	   16	    73017.46000
   102713.32500	    24926.54940	   15	    73496.04000
   102713.32500	    24926.54940	   15	    73496.04000
   102713.32500	    24926.54940	   15	    73496.04000
   104491.44420	    31423.63980	   14	    77502.60000
   104491.44420	    31423.63980	   14	    77502.60000
   104491.44420	    31423.63980	   14	    77502.60000
