    67420.35300	    40793.31940	   16	    59283.82000
    67420.35300	    40974.12380	   16	    59161.12000
    67420.35300	    47761.92090	   15	    62019.81000
    70915.97370	    47697.36280	   15	    64375.10000
    72566.12220	    47281.85270	   15	    65199.07000
    75502.71300	    46733.99280	   15	    66803.30000
    75502.71300	    46771.28660	   15	    66781.80000
    76748.74350	    46311.77870	   15	    67193.37000
    78062.12700	    45222.75670	   15	    67535.17000
    78062.12700	    45222.75670	   15	    67535.17000
    82244.74830	    37675.08710	   15	    66867.01000
    98544.17430	    26648.09460	   15	    71735.50000
    98544.17430	    26648.09460	   15	    71735.50000
    98571.11550	    25803.06920	   15	    71394.90000
    98571.11550	    25803.06920	   15	    71394.90000
   101332.58850	    71475.37460	   14	    93879.04000
   101373.00030	    71221.11140	   14	    93809.38000
   101399.94150	    68601.64010	   14	    92634.19000
