    67420.35300	    37053.23990	   15	    57516.25000
    67420.35300	    37077.64070	   15	    57495.55000
    67420.35300	    37077.64070	   15	    57495.55000
    67420.35300	    37126.86960	   15	    57452.08000
    67420.35300	    40850.86990	   14	    59445.05000
    76411.97850	    36949.90950	   15	    63081.85000
    76748.74350	    35926.89870	   15	    62672.31000
    78062.12700	    40355.58910	   14	    65666.69000
    82244.74830	    34754.88670	   15	    65618.39000
    82244.74830	    39832.78640	   14	    67920.04000
    90926.55000	    33030.63860	   15	    69958.64000
    97500.20280	    39569.39690	   14	    77080.81000
    98544.17430	    25193.42780	   15	    71103.56000
    98544.17430	    25244.99630	   15	    71013.97000
    98544.17430	    25244.99630	   15	    71013.97000
    98544.17430	    33242.97530	   14	    74821.69000
    99621.82230	    24046.08470	   15	    71214.41000
   100349.23470	    32794.55820	   14	    75650.44000
   100349.23470	    32794.55820	   14	    75650.44000
   102713.32500	    23915.35480	   16	    73017.46000
   102713.32500	    23915.35480	   16	    73017.46000
   102713.32500	    31764.45020	   14	    76637.98000
   102713.32500	    31764.45020	   14	    76637.98000
   104491.44420	    31415.06740	   14	    77480.56000
