    94462.58250	   122284.54770	   26	   111634.73000
    97958.20320	   118093.94100	   26	   112193.68000
    97958.20320	   121816.88850	   25	   113776.89000
   100005.73440	   109926.61500	   26	   109548.60000
   100005.73440	   111534.85240	   25	   110420.36000
   103501.35510	    98781.06540	   25	   106678.40000
   103501.35510	    98781.06540	   25	   106678.40000
   121370.10600	    90176.83720	   26	   113866.30000
   122420.81280	    89620.70590	   26	   114245.63000
   122420.81280	    89760.36840	   26	   114240.76000
   122764.31310	    96163.65260	   25	   117223.96000
   122804.72490	    93676.41000	   25	   116213.78000
   122831.66610	    86858.20870	   26	   113302.19000
   122831.66610	    91981.34970	   25	   115739.97000
   123761.13750	    85589.08580	   26	   113274.72000
   123855.43170	    83796.29390	   26	   112498.03000
   124131.57900	    91638.83440	   25	   116015.70000
   124636.72650	    82518.51410	   26	   112421.83000
   124636.72650	    85099.15310	   25	   113283.65000
   124650.19710	    83374.33060	   25	   112950.62000
   124663.66770	    78649.01110	   26	   110686.51000
   124663.66770	    79257.43620	   25	   110951.46000
   127223.08170	    78306.21520	   25	   111920.16000
   127223.08170	    78306.21520	   25	   111920.16000
   127990.90590	    74670.97030	   26	   111084.31000
   127990.90590	    74670.97030	   26	   111084.31000
   128058.25890	    74286.48900	   26	   110961.32000
   129014.67150	    72825.23050	   26	   110875.87000
   129082.02450	    72863.92250	   26	   110872.47000
   129082.02450	    77662.75440	   25	   112759.44000
   130422.34920	    70609.96880	   26	   110574.82000
   130422.34920	    74958.56470	   25	   112591.93000
   130610.93760	    70156.88700	   25	   110631.26000
   130846.67310	    70125.78380	   25	   110656.28000
   131378.76180	    68243.25890	   25	   110143.43000
   132200.46840	    67278.99110	   26	   110083.81000
   132200.46840	    67448.46190	   25	   110178.65000
   132200.46840	    67448.46190	   25	   110178.65000
   132759.49830	   109422.67070	   24	   129095.73000
   133230.96930	    66610.57820	   25	   110441.56000
   133298.32230	   108521.51770	   24	   129063.07000
   133365.67530	    66522.45590	   25	   110619.41000
   133702.44030	    66445.64290	   25	   110657.75000
   133917.96990	   103976.31810	   24	   127774.33000
   134241.26430	    60850.88650	   25	   108516.23000
   135291.97110	    56617.18510	   25	   107250.69000
   137629.12020	    84779.47080	   24	   121720.74000
   137696.47320	    83674.34310	   24	   120964.37000
   141865.62390	    83152.69850	   24	   123479.03000
   141892.56510	    83174.27370	   24	   123317.03000
   141919.50630	    83193.56830	   24	   123145.75000
   141932.97690	    78860.94780	   24	   121428.54000
   155046.60600	    53867.60760	   26	   117909.22000
   155214.98850	    50529.72670	   26	   116536.69000
   155214.98850	    51051.70450	   25	   116724.87000
