   103501.35510	   106111.29400	   25	   109844.42000
   121370.10600	    94610.67820	   26	   115786.56000
   121370.10600	   103413.97120	   25	   120011.58000
   122420.81280	    93602.74260	   26	   116047.32000
   122420.81280	    94103.54770	   26	   116038.59000
   122804.72490	    95563.76590	   25	   116867.39000
   122831.66610	    95404.41040	   25	   116970.30000
   122831.66610	    95548.62460	   25	   116876.44000
   123855.43170	    83796.29390	   26	   112498.03000
   125498.84490	    94632.74950	   25	   118332.09000
   125714.37450	    81041.79710	   26	   112570.33000
   126172.37490	    92475.88670	   25	   117334.97000
   128031.31770	    92344.58910	   25	   118479.07000
   128058.25890	    79550.65300	   26	   113263.38000
   129317.76000	    91297.88640	   25	   118716.48000
   129317.76000	    91297.88640	   25	   118716.48000
   129324.49530	    90709.82280	   25	   118747.36000
   129344.70120	    90988.40520	   25	   118726.40000
   129829.64280	    86414.90360	   25	   117227.24000
   130503.17280	    85496.68680	   25	   117474.54000
   130873.61430	    73958.35980	   26	   112334.34000
   130873.61430	    74847.29210	   25	   112496.03000
   132092.70360	    74846.69350	   25	   113351.79000
   132200.46840	    69759.63300	   25	   111307.96000
   137561.76720	    67627.59620	   25	   113577.12000
   137656.06140	    66806.56220	   25	   113398.78000
   138612.47400	    62868.98040	   25	   112109.60000
   139892.18100	   117074.00180	   24	   137151.60000
   139946.06340	   106435.54990	   24	   132422.01000
   139959.53400	   104481.88340	   24	   131570.06000
   140026.88700	   103289.27850	   24	   131101.51000
   140794.71120	   102366.07820	   24	   131127.42000
   141003.50550	    97374.62180	   24	   129213.68000
   141057.38790	    96955.07610	   24	   128801.17000
   141064.12320	    96349.55000	   24	   128440.02000
   141838.68270	    93387.94040	   24	   127700.84000
   141838.68270	    93425.61310	   24	   127593.99000
   141892.56510	    92476.86630	   24	   127115.49000
   141899.30040	    86524.35020	   24	   124487.86000
   141919.50630	    84792.67750	   24	   123831.65000
   145253.47980	    60880.13660	   26	   115064.16000
   147651.24660	    84562.06440	   24	   127165.02000
   148573.98270	    59560.96700	   26	   116534.64000
   154359.60540	    62528.19670	   25	   121544.83000
   154622.28210	    59264.47710	   26	   120076.01000
   154622.28210	    60306.53790	   25	   120597.97000
   155214.98850	    54744.01920	   26	   118244.56000
   155214.98850	    58717.23560	   25	   120084.12000
