   207595.41660	   324997.67470	   49	   271280.43000
   207804.21090	   310742.27160	   49	   264921.86000
   207837.88740	   262103.65210	   50	   243364.65000
   207858.09330	   260399.59650	   50	   241802.93000
   207858.09330	   269233.96620	   49	   246269.80000
   207858.09330	   273736.61300	   48	   248475.78000
   208161.18180	   254138.69940	   50	   239898.96000
   208161.18180	   264347.07250	   49	   243781.91000
   208444.06440	   264108.27810	   49	   244613.77000
   208767.35880	   259505.17420	   48	   241938.10000
   209420.68290	   253046.18400	   50	   239681.44000
   209642.94780	   236588.69000	   50	   232773.10000
   209642.94780	   245686.37060	   48	   236654.34000
   209966.24220	   243950.39110	   49	   236290.35000
   210841.83120	   225207.92720	   49	   227971.14000
   210841.83120	   243527.36950	   48	   236457.83000
   211380.65520	   276944.54140	   47	   252359.98000
   212936.50950	   270894.46270	   47	   249846.53000
   214532.77560	   267526.58020	   47	   249575.32000
   215489.18820	   253419.21020	   47	   243212.44000
   216681.33630	   222485.20410	   50	   230779.69000
   216688.07160	   240251.98120	   47	   238087.54000
   217529.98410	   215590.24460	   47	   228246.22000
   219772.83900	   214147.53500	   49	   228725.72000
   219806.51550	   209346.56700	   48	   226982.92000
   219954.69210	   208964.48170	   48	   226930.49000
   221847.31140	   206393.12680	   48	   226825.44000
   221847.31140	   195017.50790	   48	   221667.03000
   221847.31140	   195017.50790	   48	   221667.03000
   221847.31140	   200754.74310	   47	   224402.53000
   223915.04850	   190514.45950	   49	   220761.31000
   224096.90160	   182735.12740	   49	   217897.86000
   224096.90160	   186652.42140	   48	   219558.06000
   224790.63750	   191194.97350	   47	   222045.11000
   224938.81410	   186384.14730	   48	   219682.11000
   225989.52090	   179648.51320	   49	   217377.12000
   227188.40430	   165471.36040	   49	   211955.06000
   227188.40430	   172960.22330	   48	   215245.85000
   227188.40430	   191107.06300	   47	   223400.16000
   230279.90700	   172908.04600	   48	   217095.26000
   233600.40990	   237555.47010	   46	   248229.67000
   236920.91280	   223684.22040	   46	   244076.36000
   236920.91280	   223684.22040	   46	   244076.36000
   240241.41570	   184404.16580	   47	   228389.72000
   243824.59530	   165145.74680	   49	   221681.12000
   246882.42150	   219408.21900	   46	   248242.76000
   250202.92440	   215710.18010	   46	   248720.03000
   250202.92440	   183199.79680	   47	   233452.00000
   250431.92460	   163796.15380	   49	   225055.90000
   250431.92460	   163887.36450	   49	   225047.49000
   250431.92460	   171768.20280	   48	   228593.44000
   252587.22060	   183074.24930	   47	   235089.47000
   253523.42730	   163388.29950	   49	   227082.59000
   253523.42730	   163568.74310	   50	   227066.35000
   253523.42730	   165855.75610	   48	   228111.21000
   253523.42730	   171758.60910	   47	   230682.29000
   254446.16340	   162570.01110	   50	   226958.47000
   255645.04680	   156737.94670	   49	   225163.73000
   257948.51940	   171697.08600	   47	   233272.56000
   258965.54970	   154096.35310	   50	   225901.21000
   258965.54970	   171646.70980	   47	   233949.46000
   260164.43310	   144990.05910	   50	   222435.55000
   260164.43310	   152027.77970	   49	   225730.53000
   260164.43310	   155952.51780	   48	   227469.84000
   260164.43310	   165090.39140	   47	   231657.28000
