   167284.64610	   174050.72130	   37	   178981.59000
   167533.85220	   208086.85320	   36	   194406.98000
   167931.23490	   171847.78090	   37	   178421.07000
   168631.70610	   183316.03160	   36	   184251.02000
   168732.73560	   174753.53570	   36	   180412.47000
   169278.29490	   172560.38210	   36	   179729.15000
   169749.76590	   152581.03020	   37	   170948.04000
   170625.35490	   169062.75360	   36	   179042.70000
   170625.35490	   151927.67180	   37	   171207.00000
   171137.23770	   137515.31470	   38	   165316.87000
   171137.23770	   147192.99060	   36	   169859.38000
   171682.79700	   144963.54940	   37	   169011.30000
   172012.82670	   143208.52610	   37	   168555.35000
   172235.09160	   142852.10210	   37	   168473.85000
   172558.38600	   133515.42320	   37	   163954.06000
   178552.80300	   128139.40320	   38	   165255.28000
   178552.80300	   128169.96130	   38	   165152.45000
   181873.30590	   144848.46410	   36	   174756.27000
   182472.74760	   130085.27690	   37	   168817.49000
   182472.74760	   142201.70430	   36	   174350.73000
   184594.36710	   130013.83510	   37	   169945.83000
   191087.19630	   126262.46010	   37	   172399.25000
   193410.87480	   134717.37540	   36	   177522.34000
   193660.08090	   125536.47060	   37	   173380.46000
   193963.16940	   133450.61470	   36	   177461.77000
   194508.72870	   123136.75910	   37	   172897.63000
   194508.72870	   131236.45600	   36	   176819.00000
   194656.90530	   119281.93440	   38	   171100.94000
   196131.93600	   118677.21330	   38	   171772.59000
   197977.40820	   111321.54760	   38	   169610.12000
   197977.40820	   122188.98780	   37	   174717.82000
   198475.82040	   121569.74590	   37	   174465.45000
   200597.43990	   115216.09900	   37	   173228.66000
   201149.73450	   130510.41880	   36	   180440.06000
   201149.73450	   130517.95790	   36	   180391.57000
   201796.32330	   126287.42100	   36	   178786.90000
   201796.32330	   126287.42100	   36	   178786.90000
   203917.94280	   111592.62450	   37	   173832.31000
