   169635.26580	   230124.32710	   37	   205869.85000
   169642.00110	   197932.48520	   37	   191289.92000
   169642.00110	   227604.73330	   36	   204555.21000
   170490.64890	   171384.62390	   38	   180441.29000
   170490.64890	   171556.22160	   38	   180346.70000
   170490.64890	   171606.15740	   37	   180233.64000
   170490.64890	   179714.75540	   36	   183278.74000
   171689.53230	   163833.73350	   38	   176791.79000
   172336.12110	   163524.04090	   38	   177216.15000
   172558.38600	   150781.68230	   38	   171763.81000
   172558.38600	   160841.38300	   37	   175883.22000
   175831.74180	   144480.99600	   38	   170749.42000
   175831.74180	   155208.61430	   37	   175681.55000
   177353.91960	   145384.22400	   37	   172372.28000
   177906.21420	   141959.02530	   37	   170961.97000
   178552.80300	   135513.63590	   38	   168898.73000
   178552.80300	   139752.72780	   37	   170445.60000
   182472.74760	   134250.13170	   37	   170591.83000
   183994.92540	   174977.36980	   36	   189552.72000
   184547.22000	   132083.78790	   38	   170891.67000
   184648.24950	   172096.85300	   36	   189009.72000
   185193.80880	   163452.05610	   36	   185120.35000
   188514.31170	   152560.83200	   36	   182241.88000
   194616.49350	   133987.96570	   37	   177765.61000
   195417.99420	   127370.34000	   38	   175470.22000
   195417.99420	   127370.34000	   38	   175470.22000
   198475.82040	   125107.77100	   38	   176349.84000
   198475.82040	   150263.29970	   36	   187523.41000
   199398.55650	   133515.80490	   37	   180614.69000
   200597.43990	   126556.91510	   37	   177949.29000
   201796.32330	   124751.66940	   38	   177931.82000
   203271.35400	   124027.64800	   38	   178757.40000
