   169615.05990	   205990.79410	   37	   195065.41000
   169635.26580	   189259.11770	   37	   187619.59000
   169642.00110	   182596.91900	   38	   184726.22000
   169642.00110	   183534.70160	   38	   184665.26000
   169642.00110	   210991.59260	   36	   197074.60000
   169749.76590	   153665.03020	   37	   171435.84000
   170490.64890	   176419.92460	   36	   181738.40000
   171036.20820	   152140.92950	   38	   172019.51000
   171036.20820	   152172.03070	   38	   172006.11000
   171137.23770	   153660.94660	   37	   172398.32000
   171689.53230	   148746.74630	   38	   170619.73000
   171911.79720	   148727.66770	   38	   170592.83000
   172336.12110	   152840.51250	   37	   172768.83000
   172558.38600	   144305.36240	   37	   168975.70000
   172558.38600	   144305.36240	   37	   168975.70000
   172558.38600	   153316.83300	   36	   173443.26000
   174585.71130	   142935.18940	   38	   169560.84000
   175461.30030	   142112.48010	   38	   169857.69000
   175461.30030	   142304.92610	   38	   169809.49000
   177353.91960	   143664.76290	   37	   171623.39000
   177360.65490	   140690.62070	   37	   170033.95000
   178007.24370	   139892.77240	   37	   170219.74000
   178552.80300	   128448.48400	   38	   165382.54000
   178552.80300	   138724.77240	   37	   170024.62000
   182472.74760	   134250.13170	   37	   170591.83000
   183449.36610	   149288.66810	   36	   177670.95000
   183994.92540	   146371.17750	   36	   176804.01000
   193963.16940	   132269.23000	   37	   176831.48000
   194609.75820	   131079.64640	   37	   176780.48000
   195417.99420	   127370.34000	   38	   175470.22000
   195417.99420	   127370.34000	   38	   175470.22000
   195417.99420	   127370.34000	   38	   175470.22000
   198475.82040	   125107.77100	   38	   176349.84000
   198475.82040	   146174.03820	   36	   185505.76000
   199950.85110	   130796.52430	   37	   179500.35000
   200597.43990	   121437.33760	   37	   175844.42000
   201796.32330	   120003.08120	   38	   175793.66000
   201796.32330	   143596.90880	   36	   186934.22000
