   161216.14080	   192983.68090	   37	   184602.11000
   161882.93550	   223165.66980	   36	   197882.94000
   162239.90640	   206302.77590	   36	   190759.69000
   162758.52450	   203924.91310	   36	   189645.31000
   162785.46570	   203437.06430	   36	   189778.15000
   163809.23130	   194724.99280	   36	   186390.72000
   163836.17250	   181719.21630	   37	   180813.91000
   163836.17250	   183837.10360	   36	   181629.24000
   164307.64350	   178975.67100	   37	   180156.68000
   164307.64350	   179126.36010	   37	   180070.23000
   164307.64350	   183211.60200	   36	   181930.46000
   164482.76130	   180416.98470	   36	   180792.95000
   165607.55640	   163687.09800	   38	   173760.76000
   166308.02760	   175841.21040	   37	   179537.08000
   166456.20420	   162349.07370	   37	   173494.71000
   166853.58690	   179183.83020	   36	   181479.90000
   167432.82270	   177688.04010	   36	   180707.43000
   167533.85220	   174287.93700	   36	   179500.52000
   168052.47030	   172064.04700	   36	   179154.60000
   168079.41150	   167606.97870	   36	   176820.39000
   169103.17710	   166014.16430	   36	   176812.67000
   169278.29490	   160429.87910	   36	   174434.65000
   169648.73640	   154026.45160	   37	   171862.20000
   169749.76590	   149717.71020	   37	   169847.64000
   170625.35490	   148694.27240	   37	   169954.32000
   171137.23770	   132572.27110	   38	   163143.23000
   171137.23770	   147030.76870	   36	   169786.45000
   171682.79700	   144950.78090	   37	   169005.45000
   171689.53230	   145711.55990	   37	   168913.53000
   171911.79720	   143852.94780	   37	   168627.42000
   172012.82670	   136930.68130	   37	   165356.37000
   172558.38600	   133515.42320	   37	   163954.06000
   173757.26940	   129984.88840	   38	   163510.84000
   173757.26940	   130216.18130	   37	   163551.97000
   176707.33080	   129111.59330	   37	   164766.51000
   177906.21420	   137816.72650	   36	   169341.27000
   178552.80300	   123871.88890	   37	   163495.35000
   184547.22000	   136831.07070	   36	   173121.11000
   191087.19630	   123498.77020	   37	   171131.72000
   191336.40240	   115612.14650	   38	   167517.25000
   192110.96190	   133169.72320	   36	   176059.76000
   193309.84530	   132481.05710	   36	   176408.77000
   193956.43410	   122936.41580	   37	   172567.18000
   193956.43410	   122936.41580	   37	   172567.18000
   193963.16940	   131897.07530	   36	   176764.09000
   194508.72870	   129770.36100	   36	   176074.42000
   195155.31750	   114131.90140	   37	   168987.02000
   196778.52480	   112449.54760	   38	   169391.48000
   197276.93700	   113911.49650	   37	   170733.57000
   197654.11380	   109929.83060	   38	   168851.54000
   200597.43990	   129165.17800	   36	   179311.04000
   201796.32330	   126287.42100	   36	   178786.90000
   201796.32330	   126287.42100	   36	   178786.90000
   201796.32330	   126287.42100	   36	   178786.90000
   203917.94280	   111592.62450	   37	   173832.31000
   204827.20830	   125900.45240	   36	   180341.28000
   205116.82620	   121557.62430	   36	   178733.47000
